datetime,description,year,month,day,hour,weekday,10min,mean_lamax,mean_laeq,mean_lceq,mean_lcpeak
2022-10-27 23:00:00,MP 04: His & Hears,2022,10,27,23,3,0,58.80883333333334,56.66683333333333,65.55574999999999,77.62703333333333
2022-10-27 23:10:00,MP 04: His & Hears,2022,10,27,23,3,10,58.248000000000005,55.75116666666666,62.8746,76.01805
2022-10-27 23:20:00,MP 04: His & Hears,2022,10,27,23,3,20,58.33983333333334,55.84666666666666,61.896683333333335,75.05590000000001
2022-10-27 23:30:00,MP 04: His & Hears,2022,10,27,23,3,30,58.261,55.89983333333333,62.997683333333335,75.90238333333333
2022-10-27 23:40:00,MP 04: His & Hears,2022,10,27,23,3,40,56.7955,54.24783333333333,61.12258333333334,74.15814999999999
2022-10-27 23:50:00,MP 04: His & Hears,2022,10,27,23,3,50,53.6615,51.3275,58.99438333333333,71.93823333333334
2022-10-28 00:00:00,MP 04: His & Hears,2022,10,28,0,4,0,52.86,50.332166666666666,58.78745,71.72693333333333
2022-10-28 00:10:00,MP 04: His & Hears,2022,10,28,0,4,10,58.703,56.019000000000005,62.0176,74.95078333333333
2022-10-28 00:20:00,MP 04: His & Hears,2022,10,28,0,4,20,58.544,55.83566666666667,61.520900000000005,74.81136666666667
2022-10-28 00:30:00,MP 04: His & Hears,2022,10,28,0,4,30,54.534,52.178666666666665,59.38335,71.73466666666667
2022-10-28 00:40:00,MP 04: His & Hears,2022,10,28,0,4,40,55.59933333333333,52.89216666666667,60.0609,72.69969999999999
2022-10-28 00:50:00,MP 04: His & Hears,2022,10,28,0,4,50,56.022666666666666,53.1715,59.31965,72.14413333333334
2022-10-28 01:00:00,MP 04: His & Hears,2022,10,28,1,4,0,54.43066666666667,51.7515,57.89433333333333,70.70221666666667
2022-10-28 01:10:00,MP 04: His & Hears,2022,10,28,1,4,10,54.7535,51.9375,57.97815,70.91948333333333
2022-10-28 01:20:00,MP 04: His & Hears,2022,10,28,1,4,20,55.531,53.08016666666666,58.99091666666667,71.92163333333333
2022-10-28 01:30:00,MP 04: His & Hears,2022,10,28,1,4,30,57.51366666666666,54.53483333333334,59.94905,72.93598333333333
2022-10-28 01:40:00,MP 04: His & Hears,2022,10,28,1,4,40,59.902,56.94066666666667,61.53091666666667,74.8006
2022-10-28 01:50:00,MP 04: His & Hears,2022,10,28,1,4,50,53.87,51.46533333333333,59.30908333333333,71.60871666666667
2022-10-28 02:00:00,MP 04: His & Hears,2022,10,28,2,4,0,56.87766666666666,54.00366666666667,59.89738333333333,72.79425
2022-10-28 02:10:00,MP 04: His & Hears,2022,10,28,2,4,10,58.80183333333333,55.562666666666665,60.65251666666667,73.8595
2022-10-28 02:20:00,MP 04: His & Hears,2022,10,28,2,4,20,55.94716666666668,53.10366666666667,59.46751666666667,72.1318
2022-10-28 02:30:00,MP 04: His & Hears,2022,10,28,2,4,30,53.827,50.95733333333334,57.44905,70.29571666666666
2022-10-28 02:40:00,MP 04: His & Hears,2022,10,28,2,4,40,50.61283333333333,48.4935,57.61635,69.68713333333334
2022-10-28 02:50:00,MP 04: His & Hears,2022,10,28,2,4,50,55.0245,52.35866666666666,58.60233333333333,71.52046666666666
2022-10-28 03:00:00,MP 04: His & Hears,2022,10,28,3,4,0,52.22716666666667,49.90266666666666,59.564166666666665,71.47405
2022-10-28 03:10:00,MP 04: His & Hears,2022,10,28,3,4,10,53.49583333333333,50.78366666666667,59.00376666666667,71.37811666666667
2022-10-28 03:20:00,MP 04: His & Hears,2022,10,28,3,4,20,54.18666666666667,51.258833333333335,57.927616666666665,70.79356666666666
2022-10-28 03:30:00,MP 04: His & Hears,2022,10,28,3,4,30,52.044,49.53916666666667,56.42845,69.0282
2022-10-28 03:40:00,MP 04: His & Hears,2022,10,28,3,4,40,55.346,52.64383333333333,58.99991666666666,71.80108333333334
2022-10-28 03:50:00,MP 04: His & Hears,2022,10,28,3,4,50,54.443,51.62683333333333,57.22305,70.24101666666667
2022-10-28 04:00:00,MP 04: His & Hears,2022,10,28,4,4,0,56.32666666666667,53.31433333333333,58.817616666666666,71.84588333333333
2022-10-28 04:10:00,MP 04: His & Hears,2022,10,28,4,4,10,54.07666666666667,51.46066666666667,57.97131666666667,70.59998333333333
2022-10-28 04:20:00,MP 04: His & Hears,2022,10,28,4,4,20,56.514,53.606,58.95798333333334,71.72068333333333
2022-10-28 04:30:00,MP 04: His & Hears,2022,10,28,4,4,30,58.964000000000006,56.02333333333333,60.32001666666667,73.47354999999999
2022-10-28 04:40:00,MP 04: His & Hears,2022,10,28,4,4,40,56.10766666666667,53.29466666666666,59.507,72.0961
2022-10-28 04:50:00,MP 04: His & Hears,2022,10,28,4,4,50,51.178666666666665,48.56183333333333,56.441100000000006,68.79513333333334
2022-10-28 05:00:00,MP 04: His & Hears,2022,10,28,5,4,0,52.2175,49.270833333333336,57.8354,70.09585
2022-10-28 05:10:00,MP 04: His & Hears,2022,10,28,5,4,10,52.019000000000005,49.47266666666666,58.05313333333333,70.28706666666666
2022-10-28 05:20:00,MP 04: His & Hears,2022,10,28,5,4,20,50.214000000000006,47.685833333333335,55.71581666666666,68.06788333333334
2022-10-28 05:30:00,MP 04: His & Hears,2022,10,28,5,4,30,52.57833333333333,50.156,58.88741666666666,71.12905
2022-10-28 05:40:00,MP 04: His & Hears,2022,10,28,5,4,40,50.31066666666667,48.42683333333333,58.75718333333333,70.28626666666668
2022-10-28 05:50:00,MP 04: His & Hears,2022,10,28,5,4,50,52.447833333333335,50.8365,61.48648333333333,72.84876666666668
2022-10-28 06:00:00,MP 04: His & Hears,2022,10,28,6,4,0,51.12733333333333,49.53,61.3847,72.53658333333333
2022-10-28 06:10:00,MP 04: His & Hears,2022,10,28,6,4,10,53.775,52.10783333333333,62.29893333333334,73.7912
2022-10-28 06:20:00,MP 04: His & Hears,2022,10,28,6,4,20,52.21566666666667,50.725,60.91303333333333,72.41746666666667
2022-10-28 06:30:00,MP 04: His & Hears,2022,10,28,6,4,30,54.092,52.80233333333334,62.58063333333333,74.11919999999999
2022-10-28 06:40:00,MP 04: His & Hears,2022,10,28,6,4,40,53.1675,51.24516666666666,61.3923,73.0204
2022-10-28 06:50:00,MP 04: His & Hears,2022,10,28,6,4,50,53.03,52.02166666666667,63.160516666666666,74.25368333333333
2022-10-28 07:00:00,MP 04: His & Hears,2022,10,28,7,4,0,52.14333333333333,51.1545,63.05941666666667,74.10176666666666
2022-10-28 07:10:00,MP 04: His & Hears,2022,10,28,7,4,10,54.404,53.20183333333333,64.92516666666667,76.11789999999999
2022-10-28 07:20:00,MP 04: His & Hears,2022,10,28,7,4,20,57.93433333333333,57.10783333333333,70.94576666666667,81.26763333333334
2022-10-28 07:30:00,MP 04: His & Hears,2022,10,28,7,4,30,56.60983333333333,55.425,67.76776666666666,78.92575
2022-10-28 07:40:00,MP 04: His & Hears,2022,10,28,7,4,40,60.32416666666666,58.96233333333333,69.16176666666667,80.38373333333332
2022-10-28 07:50:00,MP 04: His & Hears,2022,10,28,7,4,50,62.7145,61.76583333333333,73.43610000000001,84.06383333333333
2022-10-28 08:00:00,MP 04: His & Hears,2022,10,28,8,4,0,59.495,58.398833333333336,68.41405,79.33336666666666
2022-10-28 08:10:00,MP 04: His & Hears,2022,10,28,8,4,10,58.376,57.05383333333334,68.57926666666667,79.46616666666667
2022-10-28 08:20:00,MP 04: His & Hears,2022,10,28,8,4,20,59.266666666666666,57.83883333333334,66.82639999999999,78.34888333333333
2022-10-28 08:30:00,MP 04: His & Hears,2022,10,28,8,4,30,59.2235,57.9335,67.2526,78.58863333333333
2022-10-28 08:40:00,MP 04: His & Hears,2022,10,28,8,4,40,60.43416666666667,59.2075,69.37891666666667,80.61168333333333
2022-10-28 08:50:00,MP 04: His & Hears,2022,10,28,8,4,50,60.34333333333333,58.932,70.25685,81.18495
2022-10-28 09:00:00,MP 04: His & Hears,2022,10,28,9,4,0,59.58,58.28833333333333,69.15551666666666,80.21293333333334
2022-10-28 09:10:00,MP 04: His & Hears,2022,10,28,9,4,10,58.935333333333325,57.653333333333336,69.02848333333333,79.86148333333334
2022-10-28 09:20:00,MP 04: His & Hears,2022,10,28,9,4,20,58.6785,57.27916666666667,67.85783333333333,79.00673333333333
2022-10-28 09:30:00,MP 04: His & Hears,2022,10,28,9,4,30,57.94683333333333,56.62433333333333,67.21723333333333,78.53623333333333
2022-10-28 09:40:00,MP 04: His & Hears,2022,10,28,9,4,40,58.43183333333333,56.972,67.70645,79.01101666666666
2022-10-28 09:50:00,MP 04: His & Hears,2022,10,28,9,4,50,61.34616666666666,59.595,69.70748333333333,81.27483333333333
2022-10-28 10:00:00,MP 04: His & Hears,2022,10,28,10,4,0,59.90566666666667,58.33466666666667,69.01438333333333,80.17155
2022-10-28 10:10:00,MP 04: His & Hears,2022,10,28,10,4,10,58.549,57.09466666666667,69.47221666666667,80.09795
2022-10-28 10:20:00,MP 04: His & Hears,2022,10,28,10,4,20,59.360166666666665,58.0395,67.95703333333334,79.26271666666666
2022-10-28 10:30:00,MP 04: His & Hears,2022,10,28,10,4,30,60.770833333333336,59.4765,69.89326666666666,81.12485
2022-10-28 10:40:00,MP 04: His & Hears,2022,10,28,10,4,40,59.6255,58.23566666666667,69.67548333333333,80.79098333333333
2022-10-28 10:50:00,MP 04: His & Hears,2022,10,28,10,4,50,61.82383333333334,60.34550000000001,71.52553333333333,82.35908333333333
2022-10-28 11:00:00,MP 04: His & Hears,2022,10,28,11,4,0,60.0175,58.52533333333333,69.46248333333332,80.50710000000001
2022-10-28 11:10:00,MP 04: His & Hears,2022,10,28,11,4,10,58.25933333333333,56.77016666666666,67.32793333333333,78.54958333333333
2022-10-28 11:20:00,MP 04: His & Hears,2022,10,28,11,4,20,59.118,57.66366666666666,67.4434,78.89048333333334
2022-10-28 11:30:00,MP 04: His & Hears,2022,10,28,11,4,30,58.8385,57.44433333333333,68.47923333333334,79.52153333333332
2022-10-28 11:40:00,MP 04: His & Hears,2022,10,28,11,4,40,59.43666666666667,58.0715,68.82613333333333,79.77453333333334
2022-10-28 11:50:00,MP 04: His & Hears,2022,10,28,11,4,50,56.9535,55.178666666666665,64.9292,76.71401666666667
2022-10-28 12:00:00,MP 04: His & Hears,2022,10,28,12,4,0,59.43366666666666,57.799,67.41131666666666,78.9053
2022-10-28 12:10:00,MP 04: His & Hears,2022,10,28,12,4,10,60.3565,58.770833333333336,67.88016666666667,79.48156666666667
2022-10-28 12:20:00,MP 04: His & Hears,2022,10,28,12,4,20,59.636,58.04566666666667,66.73523333333333,78.51395000000001
2022-10-28 12:30:00,MP 04: His & Hears,2022,10,28,12,4,30,60.171,58.826,67.74248333333333,79.37419999999999
2022-10-28 12:40:00,MP 04: His & Hears,2022,10,28,12,4,40,60.86116666666666,59.251,71.25788333333334,81.98298333333334
2022-10-28 12:50:00,MP 04: His & Hears,2022,10,28,12,4,50,60.99566666666667,59.339000000000006,70.80656666666667,81.642
2022-10-28 13:00:00,MP 04: His & Hears,2022,10,28,13,4,0,61.86566666666667,60.1155,69.85466666666667,81.36513333333333
2022-10-28 13:10:00,MP 04: His & Hears,2022,10,28,13,4,10,60.38566666666667,58.82616666666666,68.14638333333333,79.73121666666667
2022-10-28 13:20:00,MP 04: His & Hears,2022,10,28,13,4,20,59.66116666666666,58.1315,67.04203333333334,78.65875
2022-10-28 13:30:00,MP 04: His & Hears,2022,10,28,13,4,30,58.994,57.533166666666666,66.60801666666666,78.39458333333333
2022-10-28 13:40:00,MP 04: His & Hears,2022,10,28,13,4,40,59.68933333333333,57.87016666666666,66.21193333333333,78.67625
2022-10-28 13:50:00,MP 04: His & Hears,2022,10,28,13,4,50,60.1645,58.426,67.17928333333333,79.41948333333333
2022-10-28 14:00:00,MP 04: His & Hears,2022,10,28,14,4,0,58.79283333333333,57.083333333333336,66.6983,78.58558333333333
2022-10-28 14:10:00,MP 04: His & Hears,2022,10,28,14,4,10,58.385,56.39833333333333,65.9892,78.05466666666668
2022-10-28 14:20:00,MP 04: His & Hears,2022,10,28,14,4,20,61.585166666666666,59.91133333333334,69.43778333333333,80.82238333333333
2022-10-28 14:30:00,MP 04: His & Hears,2022,10,28,14,4,30,61.957833333333326,60.23216666666667,69.88818333333334,81.16916666666667
2022-10-28 14:40:00,MP 04: His & Hears,2022,10,28,14,4,40,60.07333333333333,58.69800000000001,68.75595,79.99016666666667
2022-10-28 14:50:00,MP 04: His & Hears,2022,10,28,14,4,50,58.9635,57.25383333333334,65.66458333333334,77.74466666666667
2022-10-28 15:00:00,MP 04: His & Hears,2022,10,28,15,4,0,59.84216666666667,58.15033333333333,66.82866666666666,78.98376666666667
2022-10-28 15:10:00,MP 04: His & Hears,2022,10,28,15,4,10,58.277,56.689,67.2769,78.72706666666666
2022-10-28 15:20:00,MP 04: His & Hears,2022,10,28,15,4,20,59.7265,58.00483333333334,67.25678333333333,79.18431666666666
2022-10-28 15:30:00,MP 04: His & Hears,2022,10,28,15,4,30,58.96300000000001,57.256,66.95193333333334,78.5656
2022-10-28 15:40:00,MP 04: His & Hears,2022,10,28,15,4,40,60.12166666666667,58.248000000000005,66.27981666666666,78.48863333333334
2022-10-28 15:50:00,MP 04: His & Hears,2022,10,28,15,4,50,59.72733333333333,57.79616666666666,66.03316666666667,78.33338333333333
2022-10-28 16:00:00,MP 04: His & Hears,2022,10,28,16,4,0,60.67033333333333,58.85516666666666,69.4188,80.68446666666667
2022-10-28 16:10:00,MP 04: His & Hears,2022,10,28,16,4,10,60.2905,58.883,69.2215,80.48051666666666
2022-10-28 16:20:00,MP 04: His & Hears,2022,10,28,16,4,20,59.763333333333335,58.27783333333333,67.53056666666666,79.31521666666666
2022-10-28 16:30:00,MP 04: His & Hears,2022,10,28,16,4,30,58.87866666666666,57.06933333333333,66.45115,78.35076666666667
2022-10-28 16:40:00,MP 04: His & Hears,2022,10,28,16,4,40,59.72233333333334,57.80683333333333,67.67711666666666,79.63335000000001
2022-10-28 16:50:00,MP 04: His & Hears,2022,10,28,16,4,50,59.3395,57.705666666666666,67.63633333333334,79.34641666666667
2022-10-28 17:00:00,MP 04: His & Hears,2022,10,28,17,4,0,59.78283333333333,58.30083333333334,67.77103333333334,79.31186666666667
2022-10-28 17:10:00,MP 04: His & Hears,2022,10,28,17,4,10,59.85766666666667,58.1075,66.49578333333334,78.54143333333333
2022-10-28 17:20:00,MP 04: His & Hears,2022,10,28,17,4,20,59.98266666666667,58.40533333333333,67.39906666666667,79.17815
2022-10-28 17:30:00,MP 04: His & Hears,2022,10,28,17,4,30,61.0645,59.529,68.61271666666666,80.3709
2022-10-28 17:40:00,MP 04: His & Hears,2022,10,28,17,4,40,61.94566666666667,60.2645,70.88716666666667,82.12593333333334
2022-10-28 17:50:00,MP 04: His & Hears,2022,10,28,17,4,50,59.53466666666667,58.0095,67.89615,79.39330000000001
2022-10-28 18:00:00,MP 04: His & Hears,2022,10,28,18,4,0,60.179,58.34550000000001,66.40898333333334,78.47326666666666
2022-10-28 18:10:00,MP 04: His & Hears,2022,10,28,18,4,10,59.85166666666667,58.164,66.62758333333333,78.62113333333333
2022-10-28 18:20:00,MP 04: His & Hears,2022,10,28,18,4,20,60.457,58.9465,68.12361666666666,79.65745
2022-10-28 18:30:00,MP 04: His & Hears,2022,10,28,18,4,30,59.6935,57.76983333333334,66.48036666666667,78.74576666666667
2022-10-28 18:40:00,MP 04: His & Hears,2022,10,28,18,4,40,59.77933333333333,58.299166666666665,68.93990000000001,80.25608333333334
2022-10-28 18:50:00,MP 04: His & Hears,2022,10,28,18,4,50,59.79133333333334,58.11283333333333,65.94958333333334,77.99841666666667
2022-10-28 19:00:00,MP 04: His & Hears,2022,10,28,19,4,0,58.21699999999999,56.45733333333334,64.7054,76.88543333333334
2022-10-28 19:10:00,MP 04: His & Hears,2022,10,28,19,4,10,60.51270903010033,58.97324414715719,68.58088628762542,79.83698996655518
2022-10-28 19:20:00,MP 04: His & Hears,2022,10,28,19,4,20,60.43033333333333,58.688833333333335,68.00323333333334,79.37706666666666
2022-10-28 19:30:00,MP 04: His & Hears,2022,10,28,19,4,30,59.50466666666667,57.99916666666667,67.35385,78.76638333333334
2022-10-28 19:40:00,MP 04: His & Hears,2022,10,28,19,4,40,59.4615,57.89216666666667,67.5449,78.98538333333335
2022-10-28 19:50:00,MP 04: His & Hears,2022,10,28,19,4,50,56.56016666666667,54.86033333333333,63.8755,75.69023333333334
2022-10-28 20:00:00,MP 04: His & Hears,2022,10,28,20,4,0,60.763333333333335,59.015,66.84891666666667,78.92508333333333
2022-10-28 20:10:00,MP 04: His & Hears,2022,10,28,20,4,10,58.1865,56.40533333333333,64.86363333333334,76.90556666666666
2022-10-28 20:20:00,MP 04: His & Hears,2022,10,28,20,4,20,61.22783333333333,59.37016666666666,68.06631666666667,79.41625
2022-10-28 20:30:00,MP 04: His & Hears,2022,10,28,20,4,30,58.224,56.33133333333334,65.20354999999999,76.98203333333333
2022-10-28 20:40:00,MP 04: His & Hears,2022,10,28,20,4,40,59.93466666666667,58.225,66.21626666666667,78.03576666666666
2022-10-28 20:50:00,MP 04: His & Hears,2022,10,28,20,4,50,56.5395,54.7185,62.93871666666667,74.82838333333333
2022-10-28 21:00:00,MP 04: His & Hears,2022,10,28,21,4,0,59.853,57.950333333333326,67.6033,78.90906666666667
2022-10-28 21:10:00,MP 04: His & Hears,2022,10,28,21,4,10,56.68633333333334,54.84116666666666,62.547050000000006,74.47655
2022-10-28 21:20:00,MP 04: His & Hears,2022,10,28,21,4,20,58.58366666666666,56.51766666666666,66.91733333333333,78.31411666666666
2022-10-28 21:30:00,MP 04: His & Hears,2022,10,28,21,4,30,57.46516666666666,55.78116666666666,64.6497,76.24101666666667
2022-10-28 21:40:00,MP 04: His & Hears,2022,10,28,21,4,40,55.083000000000006,53.20733333333334,61.586133333333336,73.47978333333334
2022-10-28 21:50:00,MP 04: His & Hears,2022,10,28,21,4,50,56.97616666666666,54.950333333333326,63.94173333333333,76.05965
2022-10-28 22:00:00,MP 04: His & Hears,2022,10,28,22,4,0,56.9845,55.23816666666667,64.41156666666667,75.99566666666666
2022-10-28 22:10:00,MP 04: His & Hears,2022,10,28,22,4,10,56.365833333333335,54.220666666666666,62.3484,74.67883333333334
2022-10-28 22:20:00,MP 04: His & Hears,2022,10,28,22,4,20,54.7085,52.60733333333334,61.4134,73.45786666666667
2022-10-28 22:30:00,MP 04: His & Hears,2022,10,28,22,4,30,55.48216666666667,53.3855,62.132233333333325,73.85646666666666
2022-10-28 22:40:00,MP 04: His & Hears,2022,10,28,22,4,40,56.97566666666667,55.035833333333336,64.68455,76.18238333333333
2022-10-28 22:50:00,MP 04: His & Hears,2022,10,28,22,4,50,56.18266666666666,53.9865,62.57978333333334,74.63618333333334
2022-10-28 23:00:00,MP 04: His & Hears,2022,10,28,23,4,0,57.67733333333334,55.72666666666667,65.18176666666666,76.75661666666667
2022-10-28 23:10:00,MP 04: His & Hears,2022,10,28,23,4,10,58.1745,55.836,62.70186666666667,75.03468333333333
2022-10-28 23:20:00,MP 04: His & Hears,2022,10,28,23,4,20,52.12766666666666,50.1595,59.14505,71.10041666666666
2022-10-28 23:30:00,MP 04: His & Hears,2022,10,28,23,4,30,55.187333333333335,52.71683333333333,59.9316,72.60685
2022-10-28 23:40:00,MP 04: His & Hears,2022,10,28,23,4,40,60.37533333333333,57.69983333333334,64.44253333333333,77.20541666666666
2022-10-28 23:50:00,MP 04: His & Hears,2022,10,28,23,4,50,58.689,56.05133333333334,62.77386666666666,75.4571
2022-10-29 00:00:00,MP 04: His & Hears,2022,10,29,0,5,0,58.451,56.07066666666667,61.97196666666667,74.77658333333333
2022-10-29 00:10:00,MP 04: His & Hears,2022,10,29,0,5,10,59.79383333333334,57.675,66.02665,77.7005
2022-10-29 00:20:00,MP 04: His & Hears,2022,10,29,0,5,20,56.66133333333334,54.34683333333333,62.698883333333335,74.83856666666667
2022-10-29 00:30:00,MP 04: His & Hears,2022,10,29,0,5,30,55.877,53.63933333333333,61.764,73.80565
2022-10-29 00:40:00,MP 04: His & Hears,2022,10,29,0,5,40,58.376,56.06699999999999,63.45321666666667,75.59223333333333
2022-10-29 00:50:00,MP 04: His & Hears,2022,10,29,0,5,50,52.65716666666667,50.626333333333335,60.791133333333335,72.40795
2022-10-29 01:00:00,MP 04: His & Hears,2022,10,29,1,5,0,55.839000000000006,53.44266666666667,62.03673333333334,73.81905
2022-10-29 01:10:00,MP 04: His & Hears,2022,10,29,1,5,10,53.5655,51.202,59.16965,71.41381666666666
2022-10-29 01:20:00,MP 04: His & Hears,2022,10,29,1,5,20,52.122166666666665,50.22866666666667,59.0211,71.0834
2022-10-29 01:30:00,MP 04: His & Hears,2022,10,29,1,5,30,51.05033333333333,49.0405,59.12335,71.20126666666667
2022-10-29 01:40:00,MP 04: His & Hears,2022,10,29,1,5,40,52.34733333333334,50.41516666666666,59.583000000000006,71.38785
2022-10-29 01:50:00,MP 04: His & Hears,2022,10,29,1,5,50,52.0345,49.33916666666666,56.808616666666666,69.34933333333333
2022-10-29 02:00:00,MP 04: His & Hears,2022,10,29,2,5,0,54.48116666666667,52.50383333333333,60.10095,72.13351666666667
2022-10-29 02:10:00,MP 04: His & Hears,2022,10,29,2,5,10,49.12166666666667,47.239666666666665,57.40508333333334,69.28591666666667
2022-10-29 02:20:00,MP 04: His & Hears,2022,10,29,2,5,20,51.41666666666666,49.72416666666667,59.68111666666666,71.37793333333333
2022-10-29 02:30:00,MP 04: His & Hears,2022,10,29,2,5,30,52.29,49.85433333333333,58.52046666666666,71.02345
2022-10-29 02:40:00,MP 04: His & Hears,2022,10,29,2,5,40,53.41283333333333,51.35516666666666,59.58395,71.59293333333333
2022-10-29 02:50:00,MP 04: His & Hears,2022,10,29,2,5,50,48.298,46.648,58.06418333333334,69.45870000000001
2022-10-29 03:00:00,MP 04: His & Hears,2022,10,29,3,5,0,51.6585,49.717666666666666,59.09346666666667,70.967
2022-10-29 03:10:00,MP 04: His & Hears,2022,10,29,3,5,10,49.646166666666666,47.92283333333334,57.2476,69.21716666666667
2022-10-29 03:20:00,MP 04: His & Hears,2022,10,29,3,5,20,49.18,47.1535,56.327666666666666,68.44396666666667
2022-10-29 03:30:00,MP 04: His & Hears,2022,10,29,3,5,30,44.18783333333334,42.61683333333333,53.658,65.39086666666667
2022-10-29 03:40:00,MP 04: His & Hears,2022,10,29,3,5,40,48.05066666666667,45.96366666666667,55.25901666666668,67.3235
2022-10-29 03:50:00,MP 04: His & Hears,2022,10,29,3,5,50,49.96066666666667,47.80816666666667,57.31598333333333,69.1896
2022-10-29 04:00:00,MP 04: His & Hears,2022,10,29,4,5,0,46.4775,45.04866666666667,56.24895000000001,67.73360000000001
2022-10-29 04:10:00,MP 04: His & Hears,2022,10,29,4,5,10,49.83866666666667,47.58733333333333,56.4189,68.51666666666667
2022-10-29 04:20:00,MP 04: His & Hears,2022,10,29,4,5,20,50.999500000000005,48.5905,57.34778333333333,69.34946666666667
2022-10-29 04:30:00,MP 04: His & Hears,2022,10,29,4,5,30,48.771166666666666,46.64483333333334,55.88855,67.80903333333333
2022-10-29 04:40:00,MP 04: His & Hears,2022,10,29,4,5,40,48.407833333333336,46.38616666666667,55.66906666666667,67.63663333333334
2022-10-29 04:50:00,MP 04: His & Hears,2022,10,29,4,5,50,47.45633333333333,45.6795,55.49155,67.461
2022-10-29 05:00:00,MP 04: His & Hears,2022,10,29,5,5,0,48.169,46.73683333333333,57.12520000000001,68.61801666666666
2022-10-29 05:10:00,MP 04: His & Hears,2022,10,29,5,5,10,51.0415,49.03,58.51745,70.2746
2022-10-29 05:20:00,MP 04: His & Hears,2022,10,29,5,5,20,46.229,44.514833333333335,54.842733333333335,66.54271666666666
2022-10-29 05:30:00,MP 04: His & Hears,2022,10,29,5,5,30,45.8085,44.208666666666666,55.02325,66.58998333333334
2022-10-29 05:40:00,MP 04: His & Hears,2022,10,29,5,5,40,47.737,45.90316666666667,55.67748333333333,67.63085000000001
2022-10-29 05:50:00,MP 04: His & Hears,2022,10,29,5,5,50,47.29283333333333,45.7665,56.41761666666667,67.96808333333333
2022-10-29 06:00:00,MP 04: His & Hears,2022,10,29,6,5,0,49.119166666666665,47.643166666666666,58.22331666666666,69.62993333333333
2022-10-29 06:10:00,MP 04: His & Hears,2022,10,29,6,5,10,52.27066666666667,50.3285,59.83036666666667,71.4428
2022-10-29 06:20:00,MP 04: His & Hears,2022,10,29,6,5,20,45.16883333333333,43.780166666666666,55.31253333333333,66.6964
2022-10-29 06:30:00,MP 04: His & Hears,2022,10,29,6,5,30,47.3645,45.902,58.29406666666667,69.50118333333333
2022-10-29 06:40:00,MP 04: His & Hears,2022,10,29,6,5,40,48.3355,47.03383333333333,58.914883333333336,70.26243333333333
2022-10-29 06:50:00,MP 04: His & Hears,2022,10,29,6,5,50,49.56316666666667,48.41166666666667,60.1787,71.29951666666666
2022-10-29 07:00:00,MP 04: His & Hears,2022,10,29,7,5,0,47.322833333333335,46.15133333333333,59.04778333333333,70.07823333333334
2022-10-29 07:10:00,MP 04: His & Hears,2022,10,29,7,5,10,51.59216666666666,50.488,62.834083333333325,73.75986666666667
2022-10-29 07:20:00,MP 04: His & Hears,2022,10,29,7,5,20,45.22633333333333,44.18783333333334,56.840716666666665,68.0416
2022-10-29 07:30:00,MP 04: His & Hears,2022,10,29,7,5,30,47.52066666666667,46.3045,58.2877,69.64103333333334
2022-10-29 07:40:00,MP 04: His & Hears,2022,10,29,7,5,40,52.71933333333333,50.36416666666667,60.300383333333336,71.96426666666666
2022-10-29 07:50:00,MP 04: His & Hears,2022,10,29,7,5,50,53.76533333333334,52.63583333333333,63.53466666666667,74.86768333333333
2022-10-29 08:00:00,MP 04: His & Hears,2022,10,29,8,5,0,52.68633333333333,51.313,62.63271666666666,73.95785
2022-10-29 08:10:00,MP 04: His & Hears,2022,10,29,8,5,10,50.67683333333333,49.4455,62.03191666666667,72.82746666666667
2022-10-29 08:20:00,MP 04: His & Hears,2022,10,29,8,5,20,52.9645,51.6895,64.02038333333334,74.89446666666667
2022-10-29 08:30:00,MP 04: His & Hears,2022,10,29,8,5,30,53.810833333333335,52.04866666666667,64.16751666666667,75.31941666666667
2022-10-29 08:40:00,MP 04: His & Hears,2022,10,29,8,5,40,52.088,50.90233333333334,63.02348333333333,74.00871666666667
2022-10-29 08:50:00,MP 04: His & Hears,2022,10,29,8,5,50,52.0935,50.87916666666667,62.6647,73.95093333333332
2022-10-29 09:00:00,MP 04: His & Hears,2022,10,29,9,5,0,52.25416666666667,51.063833333333335,62.25776666666668,73.45498333333333
2022-10-29 09:10:00,MP 04: His & Hears,2022,10,29,9,5,10,64.09983333333334,63.055166666666665,71.31361666666666,82.96335
2022-10-29 09:20:00,MP 04: His & Hears,2022,10,29,9,5,20,54.31966666666666,52.75233333333333,63.28745,74.74595
2022-10-29 09:30:00,MP 04: His & Hears,2022,10,29,9,5,30,58.53083333333333,57.10716666666667,66.88504999999999,78.36161666666666
2022-10-29 09:40:00,MP 04: His & Hears,2022,10,29,9,5,40,54.3645,52.98833333333334,62.69033333333333,74.28345
2022-10-29 09:50:00,MP 04: His & Hears,2022,10,29,9,5,50,55.41916666666667,53.8785,63.568716666666674,75.1826
2022-10-29 10:00:00,MP 04: His & Hears,2022,10,29,10,5,0,57.54483333333334,56.090833333333336,66.39666666666666,77.6999
2022-10-29 10:10:00,MP 04: His & Hears,2022,10,29,10,5,10,54.09816666666667,52.74,62.09693333333334,73.76941666666667
2022-10-29 10:20:00,MP 04: His & Hears,2022,10,29,10,5,20,55.51583333333333,54.03883333333333,64.48185,75.63051666666667
2022-10-29 10:30:00,MP 04: His & Hears,2022,10,29,10,5,30,55.835,54.42783333333333,65.87599999999999,76.93746666666667
